policy_id,exposure,driver_age,years_licensed,vehicle_age,vehicle_type,engine_power_kw,annual_mileage_km,region,urban_density,garage,bonus_malus,prior_claims_3y,commercial_use,telematics_opt_in,sum_insured,policy_year,num_claims,total_claim_amount,avg_claim_amount
P0018617,1.0,49,33,4,hatchback,63,14043,NW,urban,False,0.8049303865267345,1,False,False,33414.894762769974,2025,0,0.0,0.0
P0018618,1.0,23,6,4,van,52,8352,NW,urban,True,0.7613537378896187,0,False,False,31004.7465063623,2023,0,0.0,0.0
P0018619,1.0,37,19,0,SUV,147,23342,NW,urban,False,1.006554252263465,0,False,False,32150.819730097308,2023,0,0.0,0.0
P0018620,0.5,39,22,4,SUV,161,27320,NW,urban,False,0.9834181183807563,0,False,True,34074.750122762336,2024,0,0.0,0.0
P0018621,1.0,42,25,4,SUV,168,13287,NW,urban,False,1.0759906654635638,0,False,False,15306.47143154564,2023,0,0.0,0.0
P0018622,0.5,26,8,9,hatchback,115,12962,NW,urban,True,1.2059059651108803,1,False,False,35072.23379364141,2024,0,0.0,0.0
P0018623,1.0,40,24,7,hatchback,50,8668,NW,urban,False,0.9280570559525809,0,False,False,41703.036991220346,2023,0,0.0,0.0
P0018624,1.0,47,31,3,sports,189,4802,NW,urban,True,1.2408286666578956,0,False,False,69823.9523848091,2024,1,1174.09,1174.09
P0018625,1.0,34,16,7,sedan,133,11996,NW,urban,True,1.165550989334548,0,False,False,57026.704575477845,2024,0,0.0,0.0
P0018626,1.0,38,20,5,SUV,153,25751,NW,urban,True,0.99657451254459,0,True,False,41439.88316221346,2025,0,0.0,0.0
P0018627,1.0,35,17,10,sedan,103,12067,NW,urban,True,1.0347197273804727,0,False,True,36955.23544398588,2025,0,0.0,0.0
P0018628,0.75,53,36,5,sedan,142,23248,NW,urban,True,0.7821869704299105,0,False,False,20264.315982213124,2024,0,0.0,0.0
P0018629,1.0,39,23,8,SUV,153,11746,NW,urban,True,0.904799809215588,0,False,False,42468.56512017901,2024,0,0.0,0.0
P0018630,1.0,42,23,4,van,119,7994,NW,urban,False,1.0426966650444454,0,False,True,16028.383282333367,2024,0,0.0,0.0
P0018631,1.0,57,39,7,hatchback,54,7107,NW,urban,False,0.8801553705680009,0,True,True,31369.58491301588,2023,0,0.0,0.0
P0018632,1.0,45,29,9,hatchback,72,8473,NW,urban,True,0.7690901199545065,0,False,False,26183.54585379429,2025,0,0.0,0.0
P0018633,0.75,30,11,12,hatchback,65,4037,NW,urban,True,0.9425792541521718,0,False,False,43262.16828333598,2023,0,0.0,0.0
P0018634,1.0,45,27,8,van,93,21023,NW,urban,False,0.7895064776185556,0,False,False,21289.459527722025,2023,0,0.0,0.0
P0018635,0.5,59,42,6,SUV,133,6318,NW,urban,True,1.0387509647246804,0,False,False,42141.558562241415,2025,0,0.0,0.0
P0018636,1.0,19,2,6,SUV,166,7094,NW,urban,True,0.9262489770008113,0,False,False,28528.732759063867,2023,0,0.0,0.0
P0018637,1.0,40,22,5,hatchback,66,14302,NW,urban,False,0.9050942558383929,0,False,False,40797.06130905949,2025,0,0.0,0.0
P0018638,0.5,29,13,7,sedan,105,32814,NW,urban,False,0.8565277977737439,0,False,False,38073.508455700874,2023,0,0.0,0.0
P0018639,1.0,49,33,13,hatchback,95,7425,NW,urban,False,1.1276694025145277,0,False,False,56251.308113017156,2024,0,0.0,0.0
P0018640,0.75,46,29,4,SUV,114,3012,NW,urban,False,0.7321152171467566,0,False,False,44447.237035680126,2025,0,0.0,0.0
P0018641,1.0,55,36,7,sedan,107,7524,NW,urban,True,1.0960927316352103,0,False,False,45945.36104201615,2025,1,3274.39,3274.39
P0018642,1.0,44,27,4,sports,193,9074,NW,urban,True,0.8712078374512617,0,True,False,52022.07888275238,2023,0,0.0,0.0
P0018643,0.5,22,3,4,SUV,131,22974,NW,urban,True,1.0912440805216646,0,False,True,40998.56731674706,2023,0,0.0,0.0
P0018644,0.5,41,22,9,hatchback,70,18727,NW,urban,False,1.1030376474104129,0,False,False,6512.777517160411,2023,0,0.0,0.0
P0018645,1.0,55,36,6,hatchback,85,17281,NW,urban,False,0.8744465817906902,0,False,False,45437.80490596118,2024,0,0.0,0.0
P0018646,0.5,29,13,8,hatchback,62,17752,NW,urban,False,0.9621947307092187,0,True,False,44353.022265903746,2024,1,4655.14,4655.14
P0018647,1.0,26,7,8,hatchback,84,6763,NW,urban,False,0.7148736168496618,0,False,False,46922.607170305186,2024,0,0.0,0.0
P0018648,1.0,46,27,3,sports,180,34786,NW,urban,False,1.3859749365167462,0,False,False,42627.375160899406,2025,0,0.0,0.0
P0018649,1.0,40,21,6,sports,194,5907,NW,urban,False,0.9966741185690213,0,False,False,23019.283747304085,2023,0,0.0,0.0
P0018650,1.0,21,5,10,sedan,123,11003,NW,urban,True,1.23765543327113,0,False,True,56607.97048667003,2024,0,0.0,0.0
P0018651,0.5,28,11,11,hatchback,88,23319,NW,urban,True,0.9579037121955694,0,False,False,26413.934473252924,2023,0,0.0,0.0
P0018652,1.0,34,16,7,hatchback,74,26704,NW,urban,False,1.0832252378450882,0,False,False,42865.691730381775,2023,0,0.0,0.0
P0018653,1.0,47,29,6,sedan,157,20337,NW,urban,False,1.3308923660678553,0,False,True,32269.893388084376,2024,0,0.0,0.0
P0018654,1.0,38,20,7,sedan,121,26516,NW,urban,True,1.14599579810377,0,False,False,37356.24038729135,2025,1,2064.96,2064.96
P0018655,1.0,40,21,10,sedan,91,14787,NW,urban,False,0.8960245142391431,0,False,False,41883.74914492779,2024,0,0.0,0.0
P0018656,1.0,52,36,6,hatchback,95,7038,NW,urban,True,0.9301459709156865,0,False,False,40340.73966483528,2023,0,0.0,0.0
P0018657,1.0,28,11,6,hatchback,72,5607,NW,urban,False,1.1022212314400288,0,False,False,29298.319022863783,2024,0,0.0,0.0
P0018658,1.0,47,31,6,sedan,121,8923,NW,urban,False,0.761727107831843,0,False,True,35198.26203358222,2023,0,0.0,0.0
P0018659,1.0,37,19,6,hatchback,87,17164,NW,urban,True,1.0977852684508178,0,False,False,48891.79149418613,2023,0,0.0,0.0
P0018660,1.0,36,19,6,SUV,144,16895,NW,urban,True,1.0130843451704523,0,False,False,51288.91195921363,2025,0,0.0,0.0
P0018661,1.0,41,23,6,hatchback,89,12196,NW,urban,False,0.8932795644260508,0,False,False,42649.91826888388,2024,0,0.0,0.0
P0018662,1.0,47,30,6,sedan,85,11404,NW,urban,False,0.9667258735623734,0,False,False,45705.43712150939,2025,0,0.0,0.0
P0018663,0.5,53,36,2,SUV,125,10333,NW,urban,False,1.0551873545562567,0,False,False,22875.590259526336,2024,0,0.0,0.0
P0018664,1.0,31,14,12,sedan,97,17693,NW,urban,False,1.0783524099057278,0,False,False,56246.92960402475,2025,0,0.0,0.0
P0018665,0.5,24,6,6,van,85,6807,NW,urban,False,0.8482852629236338,0,True,False,39757.35269726282,2024,0,0.0,0.0
P0018666,1.0,37,18,8,sedan,139,7385,NW,urban,True,0.8673668683706085,0,False,True,50962.42139987689,2025,0,0.0,0.0
P0018667,0.75,40,24,7,hatchback,90,10874,NW,urban,False,0.8155336448873299,1,False,False,45196.323105263975,2025,0,0.0,0.0
P0018668,1.0,31,15,4,sedan,116,23117,NW,urban,True,1.103162221198705,0,False,False,23362.58172860153,2024,0,0.0,0.0
P0018669,1.0,53,34,5,hatchback,78,25546,NW,urban,True,0.7031909484681744,0,False,True,36439.164594929964,2025,0,0.0,0.0
P0018670,1.0,49,30,4,hatchback,126,35486,NW,urban,False,1.0401107397846667,0,False,False,48072.10938677272,2024,0,0.0,0.0
P0018671,1.0,42,23,5,hatchback,67,35872,NW,urban,True,0.7058585317833688,1,True,False,51767.32285320474,2024,1,1837.59,1837.59
P0018672,1.0,39,20,6,sedan,127,8448,NW,urban,True,0.7670689225146422,0,False,False,23523.20296397096,2025,1,93.15,93.15
P0018673,1.0,20,4,7,sedan,127,9295,NW,urban,True,0.7661454610691234,0,False,False,60617.80487783596,2025,0,0.0,0.0
P0018674,1.0,41,25,5,sedan,126,22628,NW,urban,True,1.1389460645488922,0,True,False,38642.44895482733,2025,0,0.0,0.0
P0018675,1.0,38,20,9,sedan,102,3920,NW,urban,True,1.1235883659215256,0,False,False,12921.349132839534,2025,0,0.0,0.0
P0018676,1.0,54,35,1,SUV,119,4196,NW,urban,False,1.1793086516455105,0,False,False,27331.368605573778,2023,0,0.0,0.0
P0018677,1.0,39,20,6,hatchback,88,16347,NW,urban,True,0.8744356974917434,0,False,False,36037.89930294382,2025,0,0.0,0.0
P0018678,1.0,32,13,6,sedan,111,20423,NW,urban,True,1.1529346164499201,0,False,False,14627.051750349692,2023,0,0.0,0.0
P0018679,1.0,28,9,3,sports,185,9377,NW,urban,True,0.9722432064923326,0,False,False,42389.82910340114,2025,0,0.0,0.0
P0018680,1.0,29,13,8,hatchback,71,13641,NW,urban,True,1.2204098466951798,0,False,False,34838.43938719074,2024,0,0.0,0.0
P0018681,1.0,57,40,4,SUV,156,31404,NW,urban,False,0.9713089331749721,0,False,True,45382.98275348257,2023,0,0.0,0.0
P0018682,1.0,52,34,6,SUV,136,33847,NW,urban,True,1.1146096612025596,0,False,True,53036.21498071803,2025,0,0.0,0.0
P0018683,1.0,51,34,8,sedan,91,32834,NW,urban,True,1.2656358089285675,0,False,False,42047.01665935104,2024,0,0.0,0.0
P0018684,1.0,50,31,5,SUV,191,25831,NW,urban,False,0.9166130825783918,0,True,False,34805.73386893401,2024,0,0.0,0.0
P0018685,1.0,27,8,7,SUV,168,27629,NW,urban,True,1.0439514448377085,0,False,False,34213.748672677764,2023,0,0.0,0.0
P0018686,1.0,47,29,6,SUV,131,4593,NW,urban,True,1.1696939443380814,0,False,False,43590.62505811587,2023,1,3182.84,3182.84
P0018687,1.0,47,31,7,hatchback,116,15725,NW,urban,False,1.1521597543842188,0,False,False,46762.217692578546,2024,0,0.0,0.0
P0018688,1.0,31,12,9,sedan,82,28820,NW,urban,False,0.9144103700008007,0,False,False,19638.026617242467,2023,0,0.0,0.0
P0018689,1.0,41,24,5,hatchback,56,15224,NW,urban,True,0.9080189937757078,0,True,False,13499.318472870973,2025,1,884.98,884.98
P0018690,1.0,46,29,11,hatchback,70,4615,NW,urban,False,0.8559593096293933,0,False,False,61610.687799369785,2024,0,0.0,0.0
P0018691,1.0,57,39,14,sedan,137,7847,NW,urban,True,0.7522613664095749,0,False,True,46009.54654749157,2023,0,0.0,0.0
P0018692,1.0,26,10,9,hatchback,66,14767,NW,urban,True,1.0223765273854617,0,False,False,41132.70503016797,2023,0,0.0,0.0
P0018693,1.0,53,35,7,hatchback,97,14230,NW,urban,True,1.055424180516476,0,False,False,53438.866379205385,2023,0,0.0,0.0
P0018694,1.0,56,38,5,sports,171,14807,NW,urban,False,1.1889102583061164,0,False,True,10010.466170523518,2024,0,0.0,0.0
P0018695,1.0,54,37,3,van,98,8078,NW,urban,False,1.0313982923204132,0,False,False,37111.55506015225,2023,0,0.0,0.0
P0018696,0.75,18,1,8,hatchback,84,13950,NW,urban,False,1.1456006626296262,0,True,False,34748.58300877177,2023,0,0.0,0.0
P0018697,1.0,28,11,5,hatchback,67,12539,NW,urban,False,1.0353087425993437,0,False,False,47064.733319566,2025,0,0.0,0.0
P0018698,1.0,44,26,6,sedan,120,7518,NW,urban,True,1.1744138371906983,1,False,True,31723.37253586168,2025,0,0.0,0.0
P0018699,1.0,35,16,7,hatchback,62,19620,NW,urban,False,0.8859694899717725,0,True,False,24524.35400025781,2024,0,0.0,0.0
P0018700,1.0,24,7,5,sedan,86,38773,NW,urban,False,0.8022440717261122,0,False,True,52677.3165041953,2025,0,0.0,0.0
P0018701,1.0,46,27,8,SUV,129,4276,NW,urban,True,1.110760862603648,0,False,False,34650.440607908095,2023,0,0.0,0.0
P0018702,1.0,22,5,9,hatchback,57,8205,NW,urban,False,0.8485033571765638,0,False,False,56083.092889131985,2024,1,4479.67,4479.67
P0018703,1.0,33,17,2,SUV,115,18005,NW,urban,False,1.0767467600397695,0,True,False,29627.724320337948,2023,0,0.0,0.0
P0018704,1.0,53,34,2,sports,224,7910,NW,urban,True,0.6892690755928094,0,False,True,47389.08519082552,2025,0,0.0,0.0
P0018705,1.0,34,17,5,hatchback,75,12374,NW,urban,True,1.0538919371771973,0,False,True,43446.51037235828,2023,0,0.0,0.0
P0018706,1.0,57,39,6,sedan,106,13229,NW,urban,False,1.160962071121626,0,False,False,35215.492503501635,2023,0,0.0,0.0
P0018707,1.0,34,17,9,hatchback,74,3849,NW,urban,True,0.8210554150421399,0,False,True,33757.515677988806,2025,0,0.0,0.0
P0018708,0.75,33,15,10,sedan,100,23151,NW,urban,True,1.3050231128961098,0,False,True,41504.41317133299,2024,0,0.0,0.0
P0018709,0.75,23,4,8,hatchback,50,18848,NW,urban,True,1.4198174412220899,0,False,False,33741.88668242798,2023,0,0.0,0.0
P0018710,1.0,33,14,8,sedan,129,8959,NW,urban,False,0.9706257281918669,0,False,False,33690.978147984984,2024,0,0.0,0.0
P0018711,1.0,36,17,6,sedan,151,14012,NW,urban,False,1.1020958830467178,0,False,True,48436.61578350454,2024,0,0.0,0.0
P0018712,1.0,51,34,1,sports,180,9951,NW,urban,True,0.818477114954113,0,False,False,33875.850531623,2023,0,0.0,0.0
P0018713,1.0,54,38,9,hatchback,82,8766,NW,urban,True,0.9798842588523821,0,False,False,55991.813141565755,2024,0,0.0,0.0
P0018714,1.0,20,2,8,hatchback,85,10067,NW,urban,True,1.1081628817743234,0,False,False,28878.01786737868,2025,0,0.0,0.0
P0018715,1.0,26,10,7,hatchback,71,27292,NW,urban,True,1.1831610043736094,0,False,True,24775.459202399034,2024,0,0.0,0.0
P0018716,1.0,47,30,9,hatchback,68,16594,NW,urban,False,0.8278965954946435,0,False,False,22882.421637603904,2023,1,232.89,232.89
P0018717,1.0,41,22,9,sedan,117,32414,NW,urban,True,0.8325281932423111,0,False,True,52178.28879242676,2024,0,0.0,0.0
P0018718,1.0,37,19,4,sports,163,15027,NW,urban,True,0.940402780907035,0,True,False,34485.138429459366,2023,0,0.0,0.0
P0018719,1.0,32,14,8,sedan,127,23262,NW,urban,True,1.0448154728580157,0,False,False,39335.47282294302,2025,0,0.0,0.0
P0018720,0.75,29,10,4,SUV,130,12202,NW,urban,False,1.008114147199532,1,True,False,68134.94568132251,2025,0,0.0,0.0
P0018721,1.0,38,20,3,SUV,95,8170,NW,urban,True,1.0626333453069559,0,False,False,60980.77511944933,2025,0,0.0,0.0
P0018722,1.0,21,2,6,hatchback,58,27432,NW,urban,False,1.115009688633297,0,False,False,72475.40115343967,2023,0,0.0,0.0
P0018723,1.0,43,27,1,sports,183,13254,NW,urban,True,1.2952632431581719,0,False,False,64632.17483617619,2023,0,0.0,0.0
P0018724,1.0,35,18,0,sports,207,17480,NW,urban,True,0.8980765514038668,0,False,True,42396.83873468548,2024,0,0.0,0.0
P0018725,1.0,36,19,5,hatchback,107,8970,NW,urban,False,1.2213154624913043,0,False,False,56141.58310385203,2023,0,0.0,0.0
P0018726,0.75,40,21,7,hatchback,96,12524,NW,urban,False,1.134818407948948,0,False,True,34431.83143752786,2025,0,0.0,0.0
P0018727,1.0,29,10,9,sedan,118,9058,NW,urban,True,0.9376680476989835,0,True,True,60645.77964359121,2023,1,493.12,493.12
P0018728,0.75,55,38,5,van,111,11296,NW,urban,False,0.9748870986826207,0,False,False,47684.66164360308,2023,0,0.0,0.0
P0018729,1.0,44,25,5,sedan,97,7372,NW,urban,True,0.9756069003672416,0,False,False,25443.146482744298,2023,1,1513.55,1513.55
P0018730,1.0,53,35,8,sedan,121,8872,NW,urban,True,0.9452206252035241,0,False,True,37926.398191570064,2024,0,0.0,0.0
P0018731,1.0,40,24,5,sedan,132,7455,NW,urban,True,1.049254597236579,0,False,False,35112.03507784619,2023,0,0.0,0.0
P0018732,1.0,33,14,7,sedan,93,17282,NW,urban,False,0.8964664644830667,0,False,False,45796.0863945222,2024,0,0.0,0.0
P0018733,1.0,32,16,2,sports,174,12442,NW,urban,False,1.0145490466385576,0,False,True,40837.33672877969,2024,0,0.0,0.0
P0018734,1.0,40,22,9,SUV,130,15968,NW,urban,False,1.116484139013338,0,False,True,53510.31743568066,2024,0,0.0,0.0
P0018735,1.0,42,23,5,SUV,110,26184,NW,urban,True,1.0079528711042662,0,False,False,46172.92373810451,2023,0,0.0,0.0
P0018736,1.0,37,19,5,hatchback,105,11244,NW,urban,False,1.0082375496095624,0,False,False,41273.38864833125,2024,0,0.0,0.0
P0018737,1.0,30,12,9,sedan,99,28751,NW,urban,False,0.8176835316625222,0,False,False,45006.362078241706,2024,0,0.0,0.0
P0018738,1.0,30,11,3,SUV,107,27844,NW,urban,False,1.0507612300973432,0,False,False,46228.73777088581,2025,0,0.0,0.0
P0018739,1.0,22,6,8,hatchback,50,8849,NW,urban,True,0.9196317753583192,0,False,False,29343.547378737912,2025,0,0.0,0.0
P0018740,1.0,33,16,6,hatchback,110,3620,NW,urban,False,1.076522424209872,0,False,False,45596.83925616601,2023,0,0.0,0.0
P0018741,1.0,40,22,6,van,115,25578,NW,urban,True,0.7796762024454909,0,False,False,53475.71508381019,2023,0,0.0,0.0
P0018742,1.0,63,45,10,sedan,93,13611,NW,urban,True,0.9349474661361704,0,True,False,40496.45027725224,2025,0,0.0,0.0
P0018743,1.0,31,14,7,sedan,123,10347,NW,urban,True,0.8995644884280677,0,False,True,53609.04667734468,2023,0,0.0,0.0
P0018744,1.0,27,9,11,sedan,86,10595,NW,urban,True,1.1283096282198983,0,False,False,41392.62475275725,2025,0,0.0,0.0
P0018745,1.0,36,17,7,hatchback,78,9635,NW,urban,False,0.9817729970815943,0,True,True,62727.365879580015,2023,0,0.0,0.0
P0018746,1.0,30,12,5,van,79,12247,NW,urban,True,0.8965087284306534,0,False,True,44723.67497369625,2023,0,0.0,0.0
P0018747,1.0,45,29,6,hatchback,56,8668,NW,urban,False,1.2487681512507063,0,False,False,40349.836049010875,2024,0,0.0,0.0
P0018748,1.0,20,1,6,sedan,128,9610,NW,urban,True,1.1007058134199184,0,False,False,57636.942194732066,2024,0,0.0,0.0
P0018749,1.0,71,54,6,sedan,117,15225,NW,urban,False,0.7130919363816882,0,False,True,52569.47158984499,2025,0,0.0,0.0
P0018750,1.0,52,35,8,sedan,103,7642,NW,urban,True,1.2484018535559889,0,False,False,41828.621779008776,2024,0,0.0,0.0
P0018751,1.0,39,21,6,SUV,154,7655,NW,urban,False,1.1359227068184259,0,False,False,43492.8725594811,2025,0,0.0,0.0
P0018752,1.0,54,38,6,hatchback,82,8022,NW,urban,True,0.7345261272227603,0,False,False,49227.756319706255,2023,0,0.0,0.0
P0018753,1.0,38,22,6,sedan,94,14701,NW,urban,False,1.1932646297489775,0,False,False,30351.23820394769,2024,0,0.0,0.0
P0018754,1.0,73,54,8,SUV,121,6453,NW,urban,True,0.6220245017449986,0,False,False,38646.62448709361,2024,0,0.0,0.0
P0018755,1.0,32,13,5,hatchback,96,9981,NW,urban,False,0.7904906417662997,0,True,False,39397.94176536986,2024,0,0.0,0.0
P0018756,1.0,65,49,3,sports,192,18370,NW,urban,False,0.6,0,False,True,37926.199174533125,2024,0,0.0,0.0
P0018757,1.0,30,12,10,sedan,104,15147,NW,urban,False,1.3134194442887117,0,False,False,61320.16499684431,2023,0,0.0,0.0
P0018758,1.0,37,19,9,sedan,105,6530,NW,urban,True,1.137858208767253,0,False,False,49455.19380849414,2024,0,0.0,0.0
P0018759,1.0,53,34,6,hatchback,102,9955,NW,urban,True,1.1549288303859704,0,False,True,59003.23489005065,2024,0,0.0,0.0
P0018760,0.5,37,18,7,sedan,124,26626,NW,urban,True,0.9521238044825161,0,False,False,57950.278658414805,2024,0,0.0,0.0
P0018761,1.0,32,16,9,hatchback,78,7203,NW,urban,True,1.2695260503718815,0,False,False,33974.34075411994,2023,0,0.0,0.0
P0018762,1.0,26,7,8,sedan,155,12012,NW,urban,True,0.604735619126491,0,False,True,41289.74290723177,2024,0,0.0,0.0
P0018763,1.0,29,13,5,sports,189,12942,NW,urban,True,1.0119346706056804,0,False,False,32792.72515869664,2024,0,0.0,0.0
P0018764,1.0,36,18,5,SUV,150,36109,NW,urban,True,0.9012864936821807,0,True,False,22231.21248082905,2025,1,1741.98,1741.98
P0018765,1.0,34,16,7,SUV,155,13035,NW,urban,False,0.860967773888139,0,False,False,41035.01418590554,2023,0,0.0,0.0
P0018766,1.0,38,19,6,sports,155,9441,NW,urban,True,1.0102711759382783,0,False,False,67365.25493074642,2023,0,0.0,0.0
P0018767,1.0,48,30,8,hatchback,75,7549,NW,urban,True,1.0523499493971713,0,False,False,20449.02174091515,2024,0,0.0,0.0
P0018768,1.0,18,1,8,hatchback,77,7678,NW,urban,False,0.8678311470285479,0,False,True,49249.92572509489,2024,0,0.0,0.0
P0018769,1.0,52,34,2,SUV,91,29905,NW,urban,True,0.879942800742058,0,False,False,23355.795030476565,2025,0,0.0,0.0
P0018770,0.5,41,25,8,hatchback,86,9092,NW,urban,True,1.197200805907398,0,False,False,36998.21689465792,2024,0,0.0,0.0
P0018771,1.0,44,28,3,SUV,103,8554,NW,urban,False,0.7979358168713585,0,False,True,38432.6945234936,2024,0,0.0,0.0
P0018772,1.0,45,27,6,sedan,165,7186,NW,urban,True,0.9336004532084378,0,False,False,34477.210087656706,2023,0,0.0,0.0
P0018773,1.0,56,39,8,hatchback,96,8651,NW,urban,False,1.190108400885886,0,False,False,37749.087367986634,2023,0,0.0,0.0
P0018774,1.0,23,5,2,SUV,122,28555,NW,urban,False,1.3661251139147375,0,False,False,36989.024585845735,2025,0,0.0,0.0
P0018775,1.0,39,22,1,sedan,155,7308,NW,urban,False,1.2181114070849268,0,False,False,46999.8163026866,2025,0,0.0,0.0
P0018776,1.0,55,36,8,hatchback,103,3913,NW,urban,False,1.1998735752592855,0,False,False,50443.29797831084,2025,0,0.0,0.0
P0018777,1.0,47,30,0,SUV,152,18890,NW,urban,True,1.1031092890533316,1,False,False,27433.25747936197,2023,0,0.0,0.0
P0018778,0.75,23,6,11,sedan,118,11231,NW,urban,True,0.8194414120372627,0,False,False,22776.29415511921,2024,0,0.0,0.0
P0018779,1.0,42,25,8,hatchback,74,10650,NW,urban,False,1.0210049759924118,0,False,False,47727.350200556335,2025,0,0.0,0.0
P0018780,1.0,51,35,6,SUV,135,10273,NW,urban,True,0.774901839724169,0,False,False,54827.02926418722,2025,0,0.0,0.0
P0018781,1.0,30,14,8,sedan,122,18271,NW,urban,False,0.8521864778273126,0,False,False,48644.454699126945,2025,0,0.0,0.0
P0018782,0.75,43,27,5,sedan,152,17362,NW,urban,True,1.1320115715948844,0,False,True,65768.53129949055,2024,0,0.0,0.0
P0018783,1.0,50,34,4,sedan,126,18343,NW,urban,True,1.224286675218628,0,False,False,49833.82935416554,2025,0,0.0,0.0
P0018784,1.0,39,22,0,SUV,174,12620,NW,urban,True,1.227523160738039,0,False,True,34642.85041860693,2024,0,0.0,0.0
P0018785,1.0,28,11,5,hatchback,84,17863,NW,urban,False,1.1996019064061416,0,False,False,35048.98252713331,2023,0,0.0,0.0
P0018786,0.5,42,23,4,van,85,12897,NW,urban,True,1.0854047901489612,0,False,False,44027.21653246111,2025,0,0.0,0.0
P0018787,1.0,40,21,8,sedan,146,6744,NW,urban,False,0.8811618395195936,0,False,False,26161.51508675602,2024,0,0.0,0.0
P0018788,1.0,33,15,6,hatchback,120,13020,NW,urban,False,0.908676827741031,0,False,False,50404.00756654701,2023,0,0.0,0.0
P0018789,1.0,44,26,8,hatchback,58,17797,NW,urban,False,1.141159947074282,0,False,False,22361.44373175163,2023,0,0.0,0.0
P0018790,1.0,33,17,6,van,94,3607,NW,urban,False,1.1787011207590004,0,False,False,56751.65103469976,2024,0,0.0,0.0
P0018791,1.0,57,40,7,hatchback,103,4250,NW,urban,False,0.9438135046711534,1,False,False,34397.21541246281,2024,0,0.0,0.0
P0018792,1.0,49,33,2,SUV,129,15305,NW,urban,True,1.1843027858801272,0,False,False,54444.038634016455,2023,0,0.0,0.0
P0018793,1.0,50,33,5,hatchback,77,7164,NW,urban,False,1.056920269741132,0,False,False,36213.87067955946,2024,0,0.0,0.0
P0018794,1.0,41,24,6,van,122,13878,NW,urban,False,0.7547061824824056,0,False,False,53938.302675319836,2025,0,0.0,0.0
P0018795,1.0,28,12,4,van,98,18930,NW,urban,True,1.0243636581392042,0,False,False,54256.85141598741,2025,0,0.0,0.0
